Position X,Position Y,Position Z
304.638,1287.83,26.2345
326.485,1289.61,26.0107
292.386,1289.51,26.0551
323.994,1295.8,26.0538
325.132,1301.92,26.6615
323.351,1306.46,26.0348
418.493,1296.89,23.1396
366.517,1248.48,24.7546
381.536,1256.8,24.5683
381.388,1273.64,24.1408
403.136,1293.14,24.631
367.358,1253.42,25.941
420.061,1260.24,25.3508
412.795,1267.6,25.4179
381.852,1284.29,25.8098
433.679,1292.72,25.2529
407.128,1303.67,25.696
406.051,1239.88,26.387
371.821,1245.06,26.6945
384.748,1245.55,25.8575
371.126,1257.94,26.6824
400.567,1258.19,26.2898
381.472,1264.1,26.2517
389.592,1264.4,26.8956
393.08,1269.13,26.1723
399.142,1272.34,26.9076
375.398,1285.6,26.1108
394.149,1285.5,26.4923
379.28,1292.46,26.1678
389.666,1292.72,26.4471
274.797,1182.52,24.6496
225.458,1187.18,24.0963
267.359,1194.5,24.5322
266.178,1222.01,24.4681
268.775,1225.54,24.5815
271.927,1214.78,25.5978
261.092,1223.27,25.6447
265.597,1162.63,26.5203
278.313,1173.63,26.5844
259.373,1176.08,26.4689
251.883,1180.85,26.0835
261.044,1182.83,26.5072
219.072,1185.86,26.1923
256.853,1187.75,26.7255
258.836,1198.68,26.1722
229.554,1204.29,26.7312
219.644,1207.05,26.094
277.429,1210.26,25.1713
229.781,1214.91,25.9307
224.629,1216.93,26.5462
276.472,1222.06,26.9178
243.625,1221.84,26.4164
264.81,1231.92,26.4855
300.24,1171.29,24.3456
296.248,1188.89,24.1366
359.296,1227.03,25.2154
292.916,1170.12,25.7536
341.255,1172.67,25.0047
330.993,1176.37,24.6323
349.924,1213,25.1039
308.268,1218.65,25.3057
321.737,1230.07,25.6646
353.282,1231.94,25.8093
336.362,1168.55,26.1337
318.523,1173.96,26.4099
344.068,1177.86,26.4239
338.364,1190.96,26.0148
312.581,1195.09,25.9452
342.907,1197.8,26.1953
302.31,1202.98,26.5351
340.78,1204.5,26.4893
323.818,1225.28,25.8342
349.766,1228.48,26.0218
379.099,1170.57,23.5134
433.787,1193.3,23.3637
428.863,1165.15,24.3854
386.258,1173.28,24.3771
424.4,1178.1,24.3738
421.62,1193.63,23.5651
418.58,1211.46,24.7493
384.291,1227.23,24.4102
385.193,1169.32,25.2576
429.422,1177.03,25.7462
377.584,1200.99,24.3256
429.15,1201.77,25.2797
423.255,1220.65,25.4367
391.464,1166.41,26.5088
371.163,1185.67,26.0963
380.458,1185.58,26.7392
432.409,1196.25,25.7171
393.423,1223.04,26.242
378.845,1228.35,26.5418
371.329,1229.46,25.8977
366.052,1233.39,26.1487
466.648,1191.74,23.756
456.225,1222.82,23.5097
500.643,1163.49,24.0828
503.749,1209.92,24.5636
472.818,1213.42,24.0095
494.102,1214.97,24.5749
507.802,1166.19,25.4623
456.138,1211.09,25.023
486.586,1169.83,26.2097
471.602,1174.94,25.9552
508.314,1185.28,26.1357
480.667,1200.26,26.5523
491.946,1203.44,26.3488
501.402,1203.22,26.8131
463.042,1204.41,26.0815
487.166,1220.4,26.7346
551.729,1215.7,23.314
573.191,1226.83,23.9093
536.411,1190.25,24.6484
522.741,1200.35,24.8651
572.268,1208.73,24.8787
513.282,1212.88,24.1107
519.378,1223.83,24.8361
554.816,1167.49,25.5845
542.797,1181.15,25.6914
511.503,1182.79,25.4375
564.755,1187.01,25.5008
544.048,1192.17,25.2583
545.771,1198.25,25.4313
539.506,1207.08,25.4017
539.445,1213.58,25.7109
512.076,1166.22,26.9937
580.872,1169.57,26.6893
523.501,1175.15,26.069
572.93,1181.68,26.4756
552.57,1186.64,26.1829
553.517,1191.97,26.3878
546.451,1205.77,26.2191
561.989,1212.31,26.6335
369.414,1109.12,26.5869
412.697,1114.94,26.2127
434.276,1114.96,26.503
370.994,1123.38,26.0852
433.184,1139.51,26.472
372.659,1155.61,25.9412
426.161,1156.22,25.7498
414.816,1156.49,26.0874
399.554,1160.54,26.4536
379.106,1160.52,26.3379
503.261,1110.88,23.4989
461.472,1111.75,23.6802
506.815,1117.16,23.1554
469.251,1127.14,24.6979
450.284,1136.98,25.3981
471.007,1097.78,25.3685
495.418,1106.17,25.4923
496.605,1155.46,25.2761
441.921,1090.53,26.1264
489.075,1110.07,26.5821
457.918,1112.11,26.5863
493.374,1111.9,26.0632
460.751,1119.03,26.2772
488.269,1127.09,25.7942
467.127,1132.8,26.6941
479.569,1148.54,26.4583
565.163,1104.86,23.5713
556.692,1109.67,23.3855
548.611,1151.58,23.3642
545.282,1153.97,23.1004
553.902,1158.49,23.1032
514.212,1104.09,23.9848
508.881,1124.89,23.918
527.359,1127.37,24.2035
529.453,1132.72,24.4318
512.156,1119.24,25.4997
561.968,1119.41,25.9079
538.259,1133.64,24.8341
520.187,1138.44,25.3127
563.731,1140.25,24.9266
573.813,1143.66,25.4258
534.153,1150.84,25.1171
555.903,1155.39,25.611
544.261,1093.97,26.5302
566.431,1107.09,26.5395
514.47,1114.4,26.5314
570.867,1117.99,26.1035
516.299,1132.59,26.4895
576.286,1137.76,26.846
530.739,1153.2,26.4368
605.55,1126.05,23.49
592.562,1135.66,23.2035
596.199,1100.28,25.5412
639.335,1107.21,24.7033
583.602,1103.86,25.7958
581.545,1112.27,26.2594
598.567,1126.09,26.2317
608.691,1150.3,27.0111
120.387,1171.6,24.1604
112.875,1229.36,23.4626
138.284,1201.8,24.1137
130.492,1167.73,25.3656
139.773,1193.74,26.1426
136.24,1167.48,26.7939
140.549,1178.99,26.2187
102.631,1231.57,26.0753
190.916,1170.49,23.4491
195.791,1179.18,22.798
209.73,1199.18,22.9496
205.875,1233.63,23.976
205.419,1224.56,24.7418
185.356,1167.6,24.901
163.493,1185.56,25.832
153.858,1188.07,25.2104
171.809,1191.25,25.4292
198.272,1194.67,25.3135
153.093,1203.75,25.3891
208.738,1208.61,26.043
185.488,1211.55,25.655
164.147,1215.12,25.3905
176.724,1170.16,26.2367
187.157,1171.57,25.974
216.7,1174.18,26.4613
190.698,1175.36,26.7129
160.227,1176.25,26.2526
181.644,1181.92,26.2406
210.654,1183.36,26.9038
168.546,1183.17,26.4806
193.012,1188.73,26.4979
213.302,1201.28,25.9162
216.495,1227,25.8398
172.309,1227.59,25.4812
208.605,1228.46,26.0709
214.426,1232.82,26.0913
255.7,1176.85,23.7427
241.263,1178.07,23.8131
238.156,1195.95,23.4321
245.767,1206.9,23.5649
243.215,1209.15,23.6503
219.01,1220.75,23.2542
233.376,1225.04,23.0607
373.989,1046.92,26.2722
414.344,1049.7,26.5056
409.412,1060.32,26.1294
400.382,1067.57,25.8638
381.337,1075.06,26.2937
444.744,1029,23.5057
483.843,1062.67,23.3317
492.948,1064.48,24.0198
490.504,1068.71,23.0437
452.628,1027.29,25.7473
491.088,1061.55,25.1756
498.038,1071.54,25.0006
445.91,1020.76,26.1745
457.876,1034.6,26.6579
443.249,1060.1,26.7058
436.452,1076.37,26.7392
564.866,1078.1,22.9903
550.134,1052.92,24.4039
566.592,1059.27,24.2218
530.595,1067,25.1965
569.626,1072.53,25.4345
534.284,1088.15,25.2893
543.517,1020.57,26.4273
531.792,1058.02,26.16
558.631,1062.01,26.7091
556.28,1075.41,25.8446
611.72,1059.69,23.6008
616.237,1062.67,23.2555
621.342,1018.34,25.9132
610.621,1054.6,25.7747
586.211,1025.16,26.3141
623.31,1044.64,26.7749
133.754,1098.2,23.8485
109.581,1106.91,23.5789
122.255,1138.79,23.704
126.059,1101.88,24.48
132.805,1131.56,24.4101
114.59,1095.24,25.2806
143.474,1142.95,25.9912
141.453,1150.79,25.5177
138.635,1123.38,26.292
143.844,1127.44,26.3266
203.393,1126.69,23.5818
165.983,1094.16,24.8117
200.527,1108.75,24.4915
195.832,1147.88,24.3325
189.947,1134.81,25.6784
207.963,1145.17,25.847
164.55,1152.17,25.5224
160.816,1091.76,25.9867
255.372,1142.39,23.2124
283.351,1137.7,24.514
255.259,1161.61,24.3669
265.292,1118.38,25.4647
264.896,1144.44,25.7055
258.642,1156.11,25.3305
239.437,1157.54,25.4344
287.406,1108.61,25.9825
259.977,1124.89,26.5603
226.233,1128.64,26.2581
274.297,1137.39,25.6908
230.12,1138.72,26.2301
235.905,1152.53,26.0839
222.605,1156.91,26.2276
270.373,1159,26.7022
329.999,1096.07,24.0527
311.574,1132.02,23.3933
357.679,1133.22,23.3401
347.304,1141.24,22.999
321.246,1153.18,23.5987
293.429,1101.75,24.0013
306.04,1113.89,23.407
322.488,1141.38,24.3591
352.706,1102.7,25.917
303.135,1135.95,25.764
315.895,1140.51,25.9486
301.202,1161.37,24.8313
338.273,1162.77,25.7216
356.52,1093.4,26.6298
353.785,1124.27,26.182
317.299,1126.6,26.9334
355.063,1135.66,25.8922
303.641,1144.76,26.5676
355.762,1146.88,26.4907
403.434,1110.39,23.3221
414.144,1128.51,23.1096
432.682,1132.25,23.7372
422.675,1153.84,24.1869
395.063,1160.15,24.8979
429.254,1107.52,25.5123
427.245,1117.54,25.5736
372.945,1141.13,25.0682
387.766,1157.18,26.047
411.086,1090,26.2654
397.301,1091.82,26.3761
374.189,1092.92,25.9356
408.367,1099.04,26.1853
489.087,1010.97,26.5207
576.789,1009.6,23.1547
513.383,1015.59,23.078
570.965,949.697,24.2212
543.473,1002.49,24.0999
535.895,960.286,25.1989
547.976,1010.38,25.5223
509.483,1011.84,24.875
542.919,949.77,26.2636
522.367,960.976,26.2762
519.814,971.606,26.0321
569.819,981.338,26.6758
517.817,988.817,26.2023
542.635,992.972,26.4363
559.457,997.352,26.1501
648.494,998.602,23.1587
613.441,951.168,23.6396
641.743,949.517,25.2988
652.694,974.661,25.196
631.504,996.217,25.7987
606.194,1013.43,25.661
614.347,1004.66,26.2009
667.751,986.312,23.6036
672.011,962.474,24.1061
687.233,972.146,24.2685
682.18,969.674,25.3846
668.407,989.029,25.2718
663.297,1005.49,25.1141
657.356,1006.74,25.0518
677.949,959.496,26.8144
60.3724,1042.58,23.8178
64.0692,1076.15,23.2291
113.208,1070.66,23.7247
145.371,1038.99,26.2359
196.259,1088.64,24.1446
208.543,1053.79,24.4648
185.627,1030.34,26.0109
194.157,1040.48,25.5607
207.629,1063.42,25.8554
210.18,1068.75,26.2847
163.287,1069.27,24.7796
161.496,1077.75,24.951
175.61,1029.48,26.0532
213.955,1052.53,26.3517
214.884,1069.33,26.8811
260.299,1030.64,23.3411
288.128,1017.7,23.8646
227.909,1054.63,24.8542
236.849,1070.06,24.8352
250.475,1080.46,24.229
275.382,1074.9,25.8794
242.941,1084.08,25.2618
264.016,1030.65,26.4974
287.548,1059.92,26.5668
261.244,1060.31,26.232
229.655,1064.82,26.8502
243.213,1065.78,26.5033
287.322,1066.91,26.8147
357.177,1048.13,24.7927
301.016,1049.19,24.3639
316.271,1069.62,24.2229
350.658,1079.77,24.5784
323.061,1018.38,25.9656
320.682,1056.31,25.3146
300.515,1024.01,26.21
294.495,1030.5,25.9414
309.139,1031.53,25.9851
326.205,1039.69,26.6363
310.356,1048.21,26.2136
345.833,1069.82,26.8734
292.822,1076.99,25.7921
323.005,1078.96,26.3744
293.843,1083.85,26.1568
314.141,1086.98,26.44
387.623,1067.02,23.1563
363.683,1076.15,23.2763
394.815,1079.99,23.0005
410.751,1083.2,23.3537
404.002,1088.79,23.0525
384.21,1020.67,23.4536
376.496,1035.45,24.6169
391.184,1039.12,24.0165
369.901,1041.48,24.2166
389.343,1043.56,25.2747
395.417,1066.38,24.4737
371.807,1076.52,24.1061
366.555,1036.51,25.2113
428.044,1037.07,25.343
379.381,1039.71,25.5496
405.716,1070.51,25.5219
395.55,1087.86,25.3641
415.415,1017.49,26.1478
403.519,1021.38,25.8861
388.692,1035.19,26.3245
395.521,1038.36,26.3994
424.893,1040.67,25.8086
665.132,942.794,26.2153
28.1454,944.813,25.8647
109.509,964.29,24.1091
126.842,1009.28,26.0747
187.286,962.544,23.0451
196.062,966.874,24.0731
195.878,975.699,24.3468
201.826,990.971,23.2107
189.124,1008.71,23.0271
168.697,948.04,24.8885
178.767,954.902,24.7734
192.329,961.599,24.4793
215.335,962.666,24.4099
152.086,991.088,25.0006
189.326,956.966,26.0662
180.474,960.002,25.6041
184.857,969.598,24.8999
210.289,969.777,25.4051
217.182,971.055,25.9116
183.178,974.884,25.3523
202.062,975.497,25.5667
208.547,993.742,25.759
188.237,1003.52,25.8079
192.615,954.158,26.575
201.226,959.058,26.068
206.523,972.354,26.118
151.307,1008.3,26.699
199.287,1009.74,26.3728
287.497,947.659,23.5145
228.646,952.352,23.4087
230.615,960.786,23.5039
223.724,975.026,22.9644
251.588,962.497,24.6457
260.772,968.814,24.5402
233.072,975.087,24.2135
280.924,976.089,24.3147
232.871,979.581,24.3619
240.108,1006.59,24.6252
229.575,946.952,24.2468
222.705,951.728,25.6492
266.962,957.29,25.4364
247.507,959.75,25.8191
255.253,961.55,25.5965
255.703,983.535,25.4332
221.011,1000.04,25.2362
229.44,1002.62,25.6727
219.466,1009.39,25.1887
246.303,952.779,26.6763
282.409,956.026,27.0669
259.457,963.826,26.4106
290.745,975.694,26.7398
272.37,981.482,25.4499
234.158,989.823,26.4006
278.109,1006.89,25.4655
230.458,1009.51,26.5336
245.505,1013.08,26.0194
265.161,1014.85,25.7436
308.189,952.195,23.7853
352.353,1008.38,23.362
302.079,1012.42,23.3061
357.118,945.106,25.0225
