Position X,Position Y,Position Z
278.163,1026.1,-22.7206
277.199,1042.3,-22.2146
273.566,1045.4,-22.0378
228.493,1056.75,-22.3003
222.968,1058.18,-22.5177
283.413,1061.15,-22.4763
251.56,1069.88,-22.4327
254.478,1023.01,-21.6189
258.72,1027.26,-21.8388
278.704,1059.35,-21.6069
243.925,1072.49,-21.2219
280.489,1080.06,-21.7787
274.85,1082.75,-21.587
332.63,1022.55,-22.6592
327.379,1026.03,-22.2928
362.677,1048.53,-21.9147
325.332,1074.52,-22.5502
341.006,1078.96,-21.8116
301.905,1022.98,-21.6406
317.003,1050.3,-21.7129
361.879,1081.04,-21.8214
303.639,1018.99,-20.9165
315.222,1042.76,-20.9396
365.472,1032.67,-22.5211
423.638,1034.77,-22.3085
380.843,1057.27,-22.1169
431.41,1066.4,-22.1942
425.997,1088.76,-22.8918
427.586,1037.64,-21.1075
367.861,1043.04,-21.7537
402.286,1064.17,-21.9904
367.448,1067.21,-21.5578
378.459,1080.6,-21.4503
409.686,1083.51,-21.6779
427.3,1083.34,-21.4361
464.504,1023.65,-22.6842
483.399,1024.37,-22.2106
488.83,1077,-22.8885
453.841,1022.09,-22.0797
442.016,1032.08,-21.8545
469.416,1043.35,-22.3402
444.367,1058.45,-21.7872
506.977,1079.81,-22.0105
477.757,1086.79,-20.4667
511.133,1075.59,-22.4995
559.612,1076.22,-22.9866
570.214,1041.57,-21.5694
571.42,1047.49,-21.7181
573.518,1061.79,-21.7881
546.432,1075.16,-21.5141
587.422,1069.73,-22.8185
8.60727,1095.49,-22.6629
32.1282,1101.59,-22.1747
36.9402,1104.35,-22.6031
0.813972,1106.35,-22.1028
57.2408,1117.76,-22.5966
55.9501,1131.75,-21.7165
119.224,1096.13,-22.1794
109.644,1140.3,-22.6718
126.827,1156.95,-22.2305
98.4204,1157.78,-22.0313
116.925,1091.37,-21.15
139.326,1096.78,-21.8423
212.806,1092.34,-22.2076
210.605,1105.43,-22.928
214.645,1114.7,-22.5685
147.322,1121.44,-22.5885
213.756,1126.99,-22.1672
191.055,1128.38,-22.6784
188.859,1149.52,-21.8872
187.26,1163.19,-21.9856
152.217,1097.97,-21.7111
197.014,1128.91,-22.0933
265.58,1090.36,-22.1635
283.327,1099.93,-22.1754
263.793,1104.62,-21.0092
289.602,1125.89,-21.0658
254.482,1150.73,-21.3658
229.609,1156.26,-22.1638
219.07,1158.08,-22.0409
277.679,1157.72,-21.2543
